BuqueId,Nombre,IMO,MMSI,DistintivoLLamada,NacionalidadId,TipoImpuestoId,Descuento,TipoBuqueId,ConsignatarioId,NavieraId,GT,Eslora,Manga,Guinda,Puntal,CaladoVerano,PropulsorProaNumero,PropulsorProaPotencia,PropulsorPopaNumero,PropulsorPopaPotencia,MotorPrincipalNumero,MotorPrincipalPotencia,HeliceProaNumero,HeliceProaTipoId,HeliceProaGiroId,EfectoHeliceId,TimonId,TipoMaquinaId,Construccion,Observaciones,ObservacionesSeguridad,FechaAlta,FechaActualizacion,Velocidad,RemolcadoresRecomendados,TarifaEspecifica,NumeroTimones,AnguloMaximoTimon,SuperficieVelica,PuertoMatriculaId,TipoPropulsionId
383,NOVIY SVET,8509557,341307000,UEOD,183,1,0.00,87,280,1177,7395,124.20,19.20,NULL,10.50,NULL,NULL,NULL,NULL,NULL,NULL,7505,NULL,NULL,NULL,NULL,NULL,NULL,25/11/1988,NULL,NULL,2017-02-17 09:02:07.900,2017-12-12 22:07:29.250,15.50,0,0,NULL,0,0,NULL,NULL
384,PELAGIA,9001461,244925000,PGRQ,157,1,0.00,96,109,1178,1615,66.07,12.80,NULL,6.85,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,01/06/1991,NULL,NULL,2017-02-17 09:02:08.350,2017-12-27 08:50:19.543,11.00,0,0,NULL,0,0,NULL,NULL
385,Cartagena,9389318,642122014,5AWY,127,1,0.00,88,NULL,1179,29304,183.20,32.20,NULL,18.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/06/2009,NULL,NULL,2017-02-17 09:02:09.037,2018-06-06 13:54:14.397,0.00,0,0,NULL,0,0,NULL,NULL
386,FRIO MOGAMI,9184548,357735000,3FSC9,171,1,0.00,87,133,1128,7367,135.03,20.60,NULL,10.20,NULL,NULL,NULL,NULL,NULL,NULL,9600,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1999,NULL,NULL,2017-02-17 09:02:09.723,2018-04-11 13:40:24.743,19.00,0,0,NULL,0,0,NULL,NULL
387,TOUR MARGAUX,9034731,215819000,9HBW8,138,1,0.00,50,132,1180,5499,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1992,NULL,NULL,2017-02-17 09:02:10.130,2016-12-20 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
388,GENCO MUSE,9234214,477076400,VRBL3,251,1,0.00,56,NULL,1181,28097,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,2017-02-17 09:02:10.550,2017-01-31 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
389,MOUNT EVEREST,9470985,636091999,A8UM7,126,1,0.00,88,109,1182,23313,184.32,27.40,NULL,17.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2009,NULL,NULL,2017-02-17 11:28:24.800,2017-05-23 12:44:01.947,0.00,0,0,NULL,0,0,NULL,NULL
390,EVER ALLIANCE,9423255,351928000,3EBN5,171,1,0.00,56,NULL,1183,32309,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2017-02-17 11:28:25.517,2017-02-15 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
391,EEMSLIFT NELLI,9671462,244790607,PCUT,157,1,0.00,83,106,1184,5460,111.60,16.40,NULL,9.30,NULL,1,NULL,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-02-17 15:55:26.943,2017-03-23 19:23:54.153,15.50,0,0,NULL,0,0,NULL,NULL
392,PETROPORT,9240201,NULL,EAAG,209,6,0.00,100,111,1115,6074,115.00,21.40,NULL,8.50,6.00,NULL,NULL,NULL,NULL,NULL,6118,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2002,NULL,NULL,2017-02-17 15:55:27.000,2018-06-28 12:15:55.957,13.50,0,0,NULL,0,0,NULL,NULL
393,GOVIKEN,9344203,215389000,9HA2718,138,1,0.00,47,NULL,1185,3430,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2017-02-20 10:31:48.110,2017-01-31 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
394,OPDR Andalucia,9331206,NULL,ECKZ,209,1,0.00,94,149,1133,11197,145.00,22.00,NULL,13.90,5.20,NULL,NULL,NULL,NULL,NULL,6000,NULL,NULL,NULL,NULL,NULL,NULL,15/05/2007,NULL,NULL,2017-02-20 10:31:48.000,2018-10-15 13:29:30.533,16.50,0,0,NULL,0,0,NULL,NULL
395,GREEN CONCORDIA,9011038,636016998,D5IV3,126,1,0.00,87,101,1130,5617,119.55,18.60,NULL,10.26,NULL,NULL,NULL,NULL,NULL,NULL,5295,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1991,NULL,NULL,2017-02-20 10:31:49.220,2018-09-09 14:11:42.757,17.50,0,0,NULL,0,0,NULL,NULL
396,NIKOLAS,9203526,357388000,3FIJ,171,1,0.00,48,NULL,1186,25294,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000,NULL,NULL,2017-02-20 10:31:49.687,2017-01-10 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
397,LA SURPRISE,9198719,NULL,CQLY,178,1,0.00,94,145,1187,15224,141.00,21.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-02-20 10:31:50.000,2018-01-11 14:10:06.697,10.00,0,0,NULL,0,0,NULL,NULL
398,TORM VITA,9246803,565591000,9V3909,200,1,0.00,50,NULL,1188,30128,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2002,NULL,NULL,2017-02-20 10:31:50.467,2016-12-20 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
399,LEFKARA,9399882,370573000,3ETI6,171,1,0.00,50,NULL,1189,30040,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2017-02-20 10:31:50.857,2017-02-15 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
400,PRIME LILY,9592173,538004671,V7YJ2,139,1,0.00,56,102,1190,44485,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2017-02-20 10:31:51.387,2017-02-07 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
401,KORSOE,9519054,209806000,5BTM3,59,1,0.00,81,104,1191,4358,108.97,15.86,NULL,7.90,NULL,NULL,NULL,NULL,NULL,NULL,2610,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2013,NULL,NULL,2017-02-20 10:31:52.043,2018-09-18 21:03:10.300,0.00,0,0,NULL,0,0,NULL,NULL
402,JOHANNA SCHEPERS,9436305,NULL,CQCE,178,1,0.00,82,102,1168,7852,140.64,21.80,NULL,0.00,6.10,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-02-20 17:14:08.000,2018-10-15 11:40:28.313,0.00,0,0,NULL,0,0,NULL,NULL
403,MENCEY,9280146,NULL,EAPV,209,6,0.00,88,110,1119,4599,109.54,17.20,NULL,8.80,7.40,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2003,NULL,NULL,2017-02-20 17:14:08.000,2018-09-15 10:27:13.327,0.00,0,0,1,0,0,NULL,NULL
404,PANTHERA J,9226700,636017210,D5JU7,126,1,0.00,92,104,1192,6274,118.00,19.40,NULL,9.45,NULL,NULL,NULL,NULL,NULL,NULL,7342,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2001,NULL,NULL,2017-02-20 17:14:09.447,2018-02-17 16:33:53.807,12.00,0,0,NULL,0,0,NULL,NULL
405,MSC ANTIGUA,9619476,NULL,VRLC3,100,1,0.00,82,103,1133,94017,299.18,48.20,NULL,24.80,12.70,NULL,NULL,NULL,NULL,NULL,64486,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2013,NULL,NULL,2017-02-20 17:14:09.000,2018-10-05 10:48:11.167,20.00,0,0,NULL,0,0,NULL,NULL
406,ZAGORA,9111486,215163000,9HA2662,138,1,0.00,82,103,1193,10795,162.80,22.30,NULL,11.10,NULL,NULL,NULL,NULL,NULL,NULL,9421,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1995,NULL,NULL,2017-02-20 17:14:10.320,2017-04-27 07:02:25.930,20.00,0,0,NULL,0,0,NULL,NULL
407,ASL VENUS,9233595,477817800,VRKA3,251,1,0.00,56,104,1194,39126,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,2017-02-20 17:14:11.117,2017-01-31 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
408,ASTRAEA 102,9263021,351238000,HO2419,171,1,0.00,87,120,1195,952,65.00,9.70,NULL,4.25,NULL,NULL,NULL,NULL,NULL,NULL,1399,NULL,NULL,NULL,NULL,NULL,NULL,01/02/2002,NULL,NULL,2017-02-20 22:19:21.080,2018-02-22 08:46:41.087,0.00,0,0,NULL,0,0,NULL,NULL
409,KONSTANTINOS M,9608697,229102000,9HA3071,138,1,0.00,81,104,1196,20928,179.90,28.40,NULL,14.10,NULL,NULL,NULL,NULL,NULL,NULL,8810,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2017-02-20 22:19:21.797,2018-08-21 15:58:26.147,13.00,0,0,NULL,0,0,NULL,NULL
410,LA CHAMBORDAIS,9733260,NULL,9HA3584,138,1,0.00,56,109,1197,24725,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,Hélice da problema.,2017-02-21 09:15:48.000,2017-02-21 11:13:20.417,NULL,0,0,NULL,0,0,NULL,NULL
412,ATLANTIC WEST,9396610,249052000,DJQX2,126,1,0.00,82,121,1198,16162,161.30,25.00,NULL,14.90,8.80,NULL,NULL,NULL,NULL,NULL,17185,NULL,NULL,NULL,NULL,NULL,NULL,01/05/2008,NULL,NULL,2017-02-21 10:45:39.937,2018-10-07 09:52:18.317,0.00,0,0,NULL,0,0,NULL,NULL
413,Tai Happiness,9278806,352390000,H9FD,171,1,0.00,56,123,1199,29398,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2004,NULL,NULL,2017-02-21 10:45:40.467,2017-02-21 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
414,MSC ROSSELLA,9065443,NULL,3FFA6,171,1,0.00,82,103,1115,37398,242.81,32.20,NULL,19.00,NULL,1,NULL,1,NULL,NULL,33308,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1993,NULL,falla maquina atras,2017-02-21 12:00:53.000,2018-06-20 20:00:45.310,20.00,2,0,NULL,0,0,NULL,NULL
415,CRAWFORD,9235701,565826000,9V3169,200,1,0.00,50,129,1200,25382,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2017-02-21 12:00:53.993,2017-02-15 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
416,SPICA,9083043,NULL,DIPS,83,1,0.00,82,102,1115,7550,151.00,19.40,NULL,9.30,7.10,1,600,NULL,NULL,1,9300,NULL,NULL,NULL,NULL,6,3,01/01/1994,NULL,NULL,2017-02-21 12:00:54.000,2018-10-15 13:29:30.520,17.00,0,0,NULL,0,0,NULL,NULL
417,Trinity Arrow,9319404,NULL,3EPD8,171,1,0.00,97,102,1201,101094,289.93,44.70,NULL,26.00,NULL,NULL,NULL,NULL,NULL,NULL,29420,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2008,NULL,NULL,2017-02-21 12:00:54.000,2017-09-05 04:21:49.890,0.00,0,0,NULL,0,0,NULL,NULL
418,STAR I,9376945,538090509,V7HZ8,139,1,0.00,98,104,1202,23248,184.00,27.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2007,NULL,NULL,2017-02-21 12:25:22.107,2017-12-30 22:12:26.197,0.00,0,0,NULL,0,0,NULL,NULL
419,MSC ARICA,9619452,NULL,9HA3320,138,1,0.00,82,103,1133,94017,299.18,48.20,NULL,24.80,NULL,NULL,NULL,NULL,NULL,NULL,64486,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2017-02-21 13:09:43.000,2017-09-13 21:12:54.187,20.00,0,0,NULL,0,0,NULL,NULL
420,MSC Monterey,9349796,636092391,D5BL4,126,1,0.00,82,103,1203,50963,274.98,32.30,NULL,18.21,11.10,NULL,NULL,NULL,NULL,NULL,30000,NULL,NULL,NULL,NULL,NULL,NULL,04/12/2006,NULL,NULL,2017-02-21 13:09:44.587,2017-10-29 10:24:34.657,20.00,0,0,NULL,0,0,NULL,NULL
421,OPDR LISBOA,9389291,NULL,5BAG2,59,1,0.00,82,149,1133,7545,129.62,20.60,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,7000,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2002,NULL,NULL,2017-02-21 13:59:51.000,2017-12-02 01:16:19.913,0.00,0,0,NULL,0,0,NULL,NULL
422,OLYMPIC PROMOTER,9339492,311000545,C6CQ7,17,1,0.00,71,121,1204,2167,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2017-02-21 16:01:41.303,2016-12-20 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
423,KROKSOE,9519042,210053000,5BQA3,59,1,0.00,83,142,1191,4220,105.98,15.63,NULL,7.90,NULL,NULL,NULL,NULL,NULL,NULL,2610,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2017-02-21 23:27:54.950,2018-03-26 22:26:42.767,0.00,0,0,NULL,0,0,NULL,NULL
424,Dura Bulk,7325461,370545000,3ETF7,171,1,0.00,93,280,1175,2239,87.95,13.20,NULL,6.90,NULL,1,300,NULL,NULL,1,2400,NULL,NULL,NULL,NULL,13,3,01/10/1972,NULL,NULL,2017-02-21 23:27:55.000,2018-10-07 15:23:38.907,10.00,0,0,NULL,0,0,NULL,NULL
425,ABOU KARIM III,8003060,450540000,ODVK,124,1,0.00,82,142,1206,10676,122.70,19.44,NULL,12.30,NULL,NULL,NULL,NULL,NULL,NULL,4866,NULL,NULL,NULL,NULL,NULL,NULL,02/02/1981,NULL,NULL,2017-02-21 23:27:55.997,2017-06-15 07:35:50.410,12.00,0,0,NULL,0,0,NULL,NULL
426,RENATE P,9144718,NULL,CQHZ,178,1,0.00,82,121,1173,9962,139.05,24.15,NULL,11.85,7.50,NULL,NULL,NULL,NULL,NULL,13596,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1997,NULL,fallo en la helice,2017-02-21 23:27:56.000,2018-10-02 19:55:44.940,16.00,0,0,NULL,0,0,NULL,NULL
427,LORELAY,7349807,NULL,9HA4115,138,1,0.00,102,104,1207,21143,182.00,25.85,NULL,15.50,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1974,NULL,no le funciona la hélice de proa,2017-02-21 23:27:56.000,2017-05-05 10:30:18.060,0.00,0,0,NULL,0,0,NULL,NULL
428,ESPERIDES        EX-HESPERIDES,9140853,NULL,EANN,171,6,0.00,88,110,1119,6405,121.00,18.50,NULL,10.75,NULL,NULL,NULL,NULL,NULL,NULL,4460,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1997,NULL,NULL,2017-02-21 23:27:57.000,2017-08-03 08:57:57.527,11.00,0,0,NULL,0,0,NULL,NULL
429,MSC MANDY,8918966,NULL,HPRL,171,1,0.00,82,103,1208,37071,237.00,32.20,NULL,18.80,9.70,NULL,NULL,NULL,NULL,NULL,29501,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1993,NULL,NULL,2017-02-22 09:12:29.000,2018-10-02 22:08:22.790,19.30,0,0,NULL,0,0,NULL,NULL
430,High Jupiter,9366299,477141500,VREK3,251,1,0.00,50,109,1209,29733,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2017-02-22 11:39:48.057,2017-02-21 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
431,VIOLETA B,9673666,NULL,5BEH4,59,1,0.00,82,111,1133,18826,169.96,28.15,NULL,14.20,7.00,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-02-22 11:39:48.000,2018-10-03 11:27:43.217,0.00,0,0,NULL,0,0,NULL,NULL
432,CONTSHIP GEM,9235610,636017570,D5LP3,126,1,0.00,48,115,1210,9528,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2017-02-22 11:39:49.443,2017-01-10 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
433,LOWLANDS COMFORT,9728136,374423000,3FGQ7,176,1,0.00,81,111,1211,43013,228.99,32.26,NULL,19.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-02-22 11:39:49.897,2017-12-02 17:14:27.040,0.00,0,0,NULL,0,0,NULL,NULL
434,NEUBURG,9287792,NULL,5BQJ2,59,1,0.00,82,97,1212,7852,140.56,22.00,NULL,9.50,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,17/12/2004,NULL,NULL,2017-02-22 11:49:00.000,2018-04-04 20:59:54.117,0.00,0,0,NULL,0,0,NULL,NULL
435,Baltic Freedom,9327396,229881000,9HA3690,138,1,0.00,50,129,1213,23337,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2017-02-22 11:49:01.307,2017-01-10 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
436,LATIKA NAREE,9496941,567049000,HSJL,221,1,0.00,56,123,1214,22641,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2017-02-22 12:41:37.020,2017-01-31 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
437,EEMSLIFT NADINE,9671436,NULL,PBDH,157,1,0.00,83,104,1184,5460,111.60,16.80,NULL,9.30,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/03/2014,NULL,NULL,2017-02-22 12:47:18.643,2017-04-12 08:47:19.553,11.00,0,0,NULL,0,0,NULL,NULL
438,B. ATLANTIC,9333125,538004308,V7WI5,139,1,0.00,88,114,1215,5776,118.14,18.80,NULL,9.70,9.70,1,370,NULL,NULL,1,4200,NULL,NULL,NULL,NULL,23,1,01/01/2006,"Se quedan sin auxiliares, por lo que debemos mantenernos a bordo hasta que busquen y hagan firme los cabos ",No hay observaciones,2017-02-22 13:44:43.070,2018-09-22 21:23:50.470,12.00,0,0,NULL,0,0,NULL,NULL
439,SPABUNKER 21,9259874,NULL,EAFF,209,6,0.00,58,111,1216,2895,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2017-02-23 10:32:28.000,2017-04-21 11:06:32.197,NULL,0,0,NULL,0,0,NULL,NULL
440,EBERHARDT ARCTIC,9251676,236185000,ZDFM9,235,1,0.00,88,111,1217,22345,184.90,28.00,NULL,16.80,NULL,1,NULL,NULL,NULL,1,8340,NULL,NULL,NULL,NULL,66,3,01/12/2002,NULL,NULL,2017-02-23 10:44:30.217,2018-09-26 12:04:03.277,12.50,0,0,NULL,0,0,NULL,NULL
441,VB SOLEA,8017346,224142950,EAFX,209,1,0.00,86,111,1218,174,26.00,7.91,NULL,4.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1981,NULL,NULL,2017-02-23 10:44:31.057,2018-10-10 09:17:24.467,12.00,0,0,NULL,0,0,NULL,NULL
442,INDUSTRIAL FIGHTER,9506734,305663000,V2FF8,10,1,0.00,54,109,1219,12810,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2017-02-23 10:44:31.557,2017-01-24 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
443,ADELHEID S,9303766,304993000,V2CD6,10,1,0.00,82,103,1144,35581,223.00,32.20,NULL,14.82,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2006,NULL,NULL,2017-02-23 10:44:32.087,2018-08-21 01:12:52.593,0.00,0,0,NULL,0,0,NULL,NULL
444,GREEN MAGIC,8822583,311461000,C6VY5,17,1,0.00,87,101,1130,5103,135.70,15.85,NULL,9.30,NULL,NULL,NULL,NULL,NULL,NULL,9517,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1990,NULL,NULL,2017-02-23 11:11:26.707,2017-12-01 20:41:04.890,17.50,0,0,NULL,0,0,NULL,NULL
445,VOLCÁN DE TENEGUÍA,9335161,NULL,ECLA,209,1,30.00,94,99,1115,11197,145.00,22.00,NULL,13.90,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/10/2007,NULL,NULL,2017-02-23 12:31:08.000,2019-09-27 16:53:14.373,18.40,0,0,NULL,0,0,NULL,NULL
446,Sarmiento de Gamboa,9335238,224713000,EAKF,209,6,0.00,96,143,1220,2754,70.50,15.50,NULL,9.00,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,01/10/2007,NULL,NULL,2017-02-23 16:45:21.000,2018-05-22 21:53:36.683,14.00,0,0,NULL,0,0,NULL,NULL
447,PHOBOS,8208919,371574000,3EYG7,171,1,0.00,83,280,1175,4043,95.00,18.00,NULL,10.00,6.80,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,27/05/1982,No hay observaciones,Hélice de proa muy débil y barco de efecto muy zurdo.,2017-02-23 16:45:22.227,2018-10-15 07:26:07.047,9.00,0,0,NULL,0,0,NULL,NULL
448,SILVER LADY,9279367,249008000,9HA4060,138,1,0.00,56,104,1221,27989,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,NULL,2017-02-23 16:45:22.837,2017-02-15 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
449,MADDY,9261578,NULL,CQPG,178,6,0.00,97,110,1139,2708,75.00,14.00,NULL,7.50,5.90,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2004,NULL,NULL,2017-02-23 16:45:23.000,2018-10-14 07:21:39.313,0.00,0,0,NULL,0,0,NULL,NULL
450,Nord Swan,9448322,564637000,9V2712,200,1,0.00,50,111,1222,24066,183.00,27.00,NULL,NULL,8.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2017-02-23 16:45:23.000,2019-07-19 08:20:10.447,NULL,0,0,NULL,0,0,NULL,NULL
451,ADS GALTESUND,9336581,257862000,LAVH7,257,1,0.00,56,115,1223,39643,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2017-02-23 16:45:24.600,2016-12-20 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
452,ORWELL,9472751,538006161,V7KG8,139,1,0.00,88,115,1224,29700,183.30,32.22,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,12889,NULL,NULL,NULL,NULL,NULL,NULL,01/08/2010,NULL,NULL,2017-02-24 08:41:42.863,2018-05-25 14:03:32.487,13.00,0,0,NULL,0,0,NULL,NULL
453,LADY DAMLA,9445045,538006352,V7MF8,139,1,0.00,81,109,1225,18096,169.50,27.24,NULL,13.80,NULL,NULL,NULL,NULL,NULL,NULL,8810,NULL,NULL,NULL,NULL,NULL,NULL,01/04/2008,NULL,NULL,2017-02-24 08:41:44.017,2017-12-04 15:14:07.537,12.00,0,0,NULL,0,0,NULL,NULL
454,VOLCAN DE TIMANFAYA,9281334,NULL,ECHT,209,6,30.00,84,105,1121,17343,142.45,24.20,NULL,13.55,5.70,2,1000,NULL,NULL,2,16800,NULL,NULL,NULL,NULL,7,3,01/03/2005,NULL,NULL,2017-02-24 12:02:49.000,2019-01-17 12:18:05.437,23.00,0,0,2,0,0,NULL,NULL
455,BENTAGO EXPRESS,9213337,NULL,EHYG,209,6,0.00,84,99,1115,6348,95.47,26.00,NULL,4.26,NULL,NULL,NULL,NULL,NULL,NULL,38000,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2000,NULL,NULL,2017-02-24 12:05:21.000,2018-10-15 13:29:30.607,38.00,0,0,NULL,0,0,NULL,NULL
456,SALDANHA BAY,9712474,352962000,3FBF5,171,1,0.00,56,115,1226,21801,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2017-02-26 17:17:12.880,2017-02-21 00:00:00.000,NULL,0,0,NULL,0,0,NULL,NULL
457,JORK VALIANT,9216107,255805702,CQEY,178,1,0.00,82,137,1227,14241,159.00,24.00,NULL,14.00,8.20,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2000,NULL,NULL,2017-02-26 17:17:13.457,2018-09-27 14:42:01.847,0.00,0,0,NULL,0,0,NULL,NULL
458,NEW ENDEAVOR,9579638,352246000,3FAT,171,1,0.00,90,115,1228,44027,229.00,32.27,NULL,20.10,15.00,NULL,NULL,NULL,NULL,NULL,15037,NULL,NULL,NULL,NULL,NULL,NULL,02/02/2011,NULL,NULL,2017-02-26 17:17:14.067,2017-11-09 08:30:36.150,14.50,0,0,NULL,0,0,NULL,NULL
459,VITIS,9000613,352099000,3FKC6,171,1,0.00,98,142,1229,4297,118.02,17.09,NULL,8.70,NULL,NULL,NULL,NULL,NULL,NULL,4589,NULL,NULL,NULL,NULL,NULL,NULL,01/09/1991,NULL,NULL,2017-02-26 17:17:14.767,2018-04-13 21:21:39.530,0.00,0,0,NULL,0,0,NULL,NULL
